*** Start ***
*** SYS ARGS ***
Sensor row length    s_n : 16
Sensor row spacing   s_d : 5 m
Sampling period        T : 25 s
*** Initializing sensors ***
*** Initializing grid ***
Grid dimensions: (75, 75) m
>> p(I|[25000, -39.9, 37.8])=0.0
>> Storing LE at (1, 778)in le_matrix.
thetaLLE: [25000, -39.9, 37.9]
>> Log p(I|[25000, -39.9, 37.9])=-9947.089422161753
>> p(I|[25000, -39.9, 37.9])=0.0
>> Storing LE at (1, 779)in le_matrix.
thetaLLE: [25000, -39.9, 38.0]
>> Log p(I|[25000, -39.9, 38.0])=-9933.49005641745
>> p(I|[25000, -39.9, 38.0])=0.0
>> Storing LE at (1, 780)in le_matrix.
thetaLLE: [25000, -39.9, 38.1]
>> Log p(I|[25000, -39.9, 38.1])=-9920.219309468222
>> p(I|[25000, -39.9, 38.1])=0.0
>> Storing LE at (1, 781)in le_matrix.
thetaLLE: [25000, -39.9, 38.2]
>> Log p(I|[25000, -39.9, 38.2])=-9907.272412084638
>> p(I|[25000, -39.9, 38.2])=0.0
>> Storing LE at (1, 782)in le_matrix.
thetaLLE: [25000, -39.9, 38.3]
>> Log p(I|[25000, -39.9, 38.3])=-9894.642304545974
>> p(I|[25000, -39.9, 38.3])=0.0
>> Storing LE at (1, 783)in le_matrix.
thetaLLE: [25000, -39.9, 38.4]
>> Log p(I|[25000, -39.9, 38.4])=-9882.324075308665
>> p(I|[25000, -39.9, 38.4])=0.0
>> Storing LE at (1, 784)in le_matrix.
thetaLLE: [25000, -39.9, 38.5]
>> Log p(I|[25000, -39.9, 38.5])=-9870.31184025276
>> p(I|[25000, -39.9, 38.5])=0.0
>> Storing LE at (1, 785)in le_matrix.
thetaLLE: [25000, -39.9, 38.6]
>> Log p(I|[25000, -39.9, 38.6])=-9858.60092259283
>> p(I|[25000, -39.9, 38.6])=0.0
>> Storing LE at (1, 786)in le_matrix.
thetaLLE: [25000, -39.9, 38.7]
>> Log p(I|[25000, -39.9, 38.7])=-9847.186263548574
>> p(I|[25000, -39.9, 38.7])=0.0
>> Storing LE at (1, 787)in le_matrix.
thetaLLE: [25000, -39.9, 38.8]
>> Log p(I|[25000, -39.9, 38.8])=-9836.062769558814
>> p(I|[25000, -39.9, 38.8])=0.0
>> Storing LE at (1, 788)in le_matrix.
thetaLLE: [25000, -39.9, 38.9]
>> Log p(I|[25000, -39.9, 38.9])=-9825.22575382245
>> p(I|[25000, -39.9, 38.9])=0.0
>> Storing LE at (1, 789)in le_matrix.
thetaLLE: [25000, -39.9, 39.0]
>> Log p(I|[25000, -39.9, 39.0])=-9814.670389878525
>> p(I|[25000, -39.9, 39.0])=0.0
>> Storing LE at (1, 790)in le_matrix.
thetaLLE: [25000, -39.9, 39.1]
>> Log p(I|[25000, -39.9, 39.1])=-9804.392157525623
>> p(I|[25000, -39.9, 39.1])=0.0
>> Storing LE at (1, 791)in le_matrix.
thetaLLE: [25000, -39.9, 39.2]
>> Log p(I|[25000, -39.9, 39.2])=-9858.126878129531
>> p(I|[25000, -39.9, 39.2])=0.0
>> Storing LE at (1, 792)in le_matrix.
thetaLLE: [25000, -39.9, 39.3]
>> Log p(I|[25000, -39.9, 39.3])=-9843.537521368786
>> p(I|[25000, -39.9, 39.3])=0.0
>> Storing LE at (1, 793)in le_matrix.
thetaLLE: [25000, -39.9, 39.4]
>> Log p(I|[25000, -39.9, 39.4])=-9834.064187885106
>> p(I|[25000, -39.9, 39.4])=0.0
>> Storing LE at (1, 794)in le_matrix.
thetaLLE: [25000, -39.9, 39.5]
>> Log p(I|[25000, -39.9, 39.5])=-9906.802487515894
>> p(I|[25000, -39.9, 39.5])=0.0
>> Storing LE at (1, 795)in le_matrix.
thetaLLE: [25000, -39.9, 39.6]
>> Log p(I|[25000, -39.9, 39.6])=-9886.754348577408
>> p(I|[25000, -39.9, 39.6])=0.0
>> Storing LE at (1, 796)in le_matrix.
thetaLLE: [25000, -39.9, 39.7]
>> Log p(I|[25000, -39.9, 39.7])=-9874.399126943184
>> p(I|[25000, -39.9, 39.7])=0.0
>> Storing LE at (1, 797)in le_matrix.
thetaLLE: [25000, -39.9, 39.8]
>> Log p(I|[25000, -39.9, 39.8])=-9858.505258766038
>> p(I|[25000, -39.9, 39.8])=0.0
>> Storing LE at (1, 798)in le_matrix.
thetaLLE: [25000, -39.9, 39.9]
>> Log p(I|[25000, -39.9, 39.9])=-9844.0473122481
>> p(I|[25000, -39.9, 39.9])=0.0
>> Storing LE at (1, 799)in le_matrix.
thetaLLE: [25000, -39.9, 40.0]
>> Log p(I|[25000, -39.9, 40.0])=-9828.198695604071
>> p(I|[25000, -39.9, 40.0])=0.0
>> Storing LE at (1, 800)in le_matrix.
thetaLLE: [25000, -39.8, -40.0]
>> Log p(I|[25000, -39.8, -40.0])=-15844.391094130138
>> p(I|[25000, -39.8, -40.0])=0.0
>> Storing LE at (2, 0)in le_matrix.
thetaLLE: [25000, -39.8, -39.9]
>> Log p(I|[25000, -39.8, -39.9])=-15882.78353544314
>> p(I|[25000, -39.8, -39.9])=0.0
>> Storing LE at (2, 1)in le_matrix.
thetaLLE: [25000, -39.8, -39.8]
>> Log p(I|[25000, -39.8, -39.8])=-15917.565369636199
>> p(I|[25000, -39.8, -39.8])=0.0
>> Storing LE at (2, 2)in le_matrix.
thetaLLE: [25000, -39.8, -39.7]
>> Log p(I|[25000, -39.8, -39.7])=-15966.50661507382
>> p(I|[25000, -39.8, -39.7])=0.0
>> Storing LE at (2, 3)in le_matrix.
thetaLLE: [25000, -39.8, -39.6]
>> Log p(I|[25000, -39.8, -39.6])=-16002.6218762581
>> p(I|[25000, -39.8, -39.6])=0.0
>> Storing LE at (2, 4)in le_matrix.
thetaLLE: [25000, -39.8, -39.5]
>> Log p(I|[25000, -39.8, -39.5])=-15872.504812215844
>> p(I|[25000, -39.8, -39.5])=0.0
>> Storing LE at (2, 5)in le_matrix.
thetaLLE: [25000, -39.8, -39.4]
>> Log p(I|[25000, -39.8, -39.4])=-15910.709805842951
>> p(I|[25000, -39.8, -39.4])=0.0
>> Storing LE at (2, 6)in le_matrix.
thetaLLE: [25000, -39.8, -39.3]
>> Log p(I|[25000, -39.8, -39.3])=-15763.095555083084
>> p(I|[25000, -39.8, -39.3])=0.0
>> Storing LE at (2, 7)in le_matrix.
thetaLLE: [25000, -39.8, -39.2]
>> Log p(I|[25000, -39.8, -39.2])=-15788.85622062448
>> p(I|[25000, -39.8, -39.2])=0.0
>> Storing LE at (2, 8)in le_matrix.
thetaLLE: [25000, -39.8, -39.1]
>> Log p(I|[25000, -39.8, -39.1])=-15814.988255216143
>> p(I|[25000, -39.8, -39.1])=0.0
>> Storing LE at (2, 9)in le_matrix.
thetaLLE: [25000, -39.8, -39.0]
>> Log p(I|[25000, -39.8, -39.0])=-15841.497628965815
>> p(I|[25000, -39.8, -39.0])=0.0
>> Storing LE at (2, 10)in le_matrix.
thetaLLE: [25000, -39.8, -38.9]
>> Log p(I|[25000, -39.8, -38.9])=-15868.390367209302
>> p(I|[25000, -39.8, -38.9])=0.0
>> Storing LE at (2, 11)in le_matrix.
thetaLLE: [25000, -39.8, -38.8]
>> Log p(I|[25000, -39.8, -38.8])=-15895.672981121066
>> p(I|[25000, -39.8, -38.8])=0.0
>> Storing LE at (2, 12)in le_matrix.
thetaLLE: [25000, -39.8, -38.7]
>> Log p(I|[25000, -39.8, -38.7])=-15923.351543266559
>> p(I|[25000, -39.8, -38.7])=0.0
>> Storing LE at (2, 13)in le_matrix.
thetaLLE: [25000, -39.8, -38.6]
>> Log p(I|[25000, -39.8, -38.6])=-15951.43315155912
>> p(I|[25000, -39.8, -38.6])=0.0
>> Storing LE at (2, 14)in le_matrix.
thetaLLE: [25000, -39.8, -38.5]
>> Log p(I|[25000, -39.8, -38.5])=-15979.924126589793
>> p(I|[25000, -39.8, -38.5])=0.0
>> Storing LE at (2, 15)in le_matrix.
thetaLLE: [25000, -39.8, -38.4]
>> Log p(I|[25000, -39.8, -38.4])=-16008.831664198591
>> p(I|[25000, -39.8, -38.4])=0.0
>> Storing LE at (2, 16)in le_matrix.
thetaLLE: [25000, -39.8, -38.3]
>> Log p(I|[25000, -39.8, -38.3])=-16038.163235385759
>> p(I|[25000, -39.8, -38.3])=0.0
>> Storing LE at (2, 17)in le_matrix.
thetaLLE: [25000, -39.8, -38.2]
>> Log p(I|[25000, -39.8, -38.2])=-16067.926175033303
>> p(I|[25000, -39.8, -38.2])=0.0
>> Storing LE at (2, 18)in le_matrix.
thetaLLE: [25000, -39.8, -38.1]
>> Log p(I|[25000, -39.8, -38.1])=-16098.127414605617
>> p(I|[25000, -39.8, -38.1])=0.0
>> Storing LE at (2, 19)in le_matrix.
thetaLLE: [25000, -39.8, -38.0]
>> Log p(I|[25000, -39.8, -38.0])=-16128.774989090125
>> p(I|[25000, -39.8, -38.0])=0.0
>> Storing LE at (2, 20)in le_matrix.
thetaLLE: [25000, -39.8, -37.9]
>> Log p(I|[25000, -39.8, -37.9])=-16159.876921579827
>> p(I|[25000, -39.8, -37.9])=0.0
>> Storing LE at (2, 21)in le_matrix.
thetaLLE: [25000, -39.8, -37.8]
>> Log p(I|[25000, -39.8, -37.8])=-16191.438395664121
>> p(I|[25000, -39.8, -37.8])=0.0
>> Storing LE at (2, 22)in le_matrix.
thetaLLE: [25000, -39.8, -37.7]
>> Log p(I|[25000, -39.8, -37.7])=-16223.480375320072
>> p(I|[25000, -39.8, -37.7])=0.0
>> Storing LE at (2, 23)in le_matrix.
thetaLLE: [25000, -39.8, -37.6]
>> Log p(I|[25000, -39.8, -37.6])=-16256.000783672049
>> p(I|[25000, -39.8, -37.6])=0.0
>> Storing LE at (2, 24)in le_matrix.
thetaLLE: [25000, -39.8, -37.5]
>> Log p(I|[25000, -39.8, -37.5])=-16288.996240208458
>> p(I|[25000, -39.8, -37.5])=0.0
>> Storing LE at (2, 25)in le_matrix.
thetaLLE: [25000, -39.8, -37.4]
>> Log p(I|[25000, -39.8, -37.4])=-16322.519072339393
>> p(I|[25000, -39.8, -37.4])=0.0
>> Storing LE at (2, 26)in le_matrix.
thetaLLE: [25000, -39.8, -37.3]
>> Log p(I|[25000, -39.8, -37.3])=-16356.540611037193
>> p(I|[25000, -39.8, -37.3])=0.0
>> Storing LE at (2, 27)in le_matrix.
thetaLLE: [25000, -39.8, -37.2]
>> Log p(I|[25000, -39.8, -37.2])=-16391.115134569987
>> p(I|[25000, -39.8, -37.2])=0.0
>> Storing LE at (2, 28)in le_matrix.
thetaLLE: [25000, -39.8, -37.1]
>> Log p(I|[25000, -39.8, -37.1])=-16426.203347842347
>> p(I|[25000, -39.8, -37.1])=0.0
>> Storing LE at (2, 29)in le_matrix.
thetaLLE: [25000, -39.8, -37.0]
>> Log p(I|[25000, -39.8, -37.0])=-16461.395931847765
>> p(I|[25000, -39.8, -37.0])=0.0
>> Storing LE at (2, 30)in le_matrix.
thetaLLE: [25000, -39.8, -36.9]
>> Log p(I|[25000, -39.8, -36.9])=-16497.70939926235
>> p(I|[25000, -39.8, -36.9])=0.0
>> Storing LE at (2, 31)in le_matrix.
thetaLLE: [25000, -39.8, -36.8]
>> Log p(I|[25000, -39.8, -36.8])=-16534.521367667225
>> p(I|[25000, -39.8, -36.8])=0.0
>> Storing LE at (2, 32)in le_matrix.
thetaLLE: [25000, -39.8, -36.7]
>> Log p(I|[25000, -39.8, -36.7])=-16571.819030789396
>> p(I|[25000, -39.8, -36.7])=0.0
>> Storing LE at (2, 33)in le_matrix.
thetaLLE: [25000, -39.8, -36.6]
>> Log p(I|[25000, -39.8, -36.6])=-16611.001133503087
>> p(I|[25000, -39.8, -36.6])=0.0
>> Storing LE at (2, 34)in le_matrix.
thetaLLE: [25000, -39.8, -36.5]
>> Log p(I|[25000, -39.8, -36.5])=-16645.362002713624
>> p(I|[25000, -39.8, -36.5])=0.0
>> Storing LE at (2, 35)in le_matrix.
thetaLLE: [25000, -39.8, -36.4]
>> Log p(I|[25000, -39.8, -36.4])=-16685.222090461582
>> p(I|[25000, -39.8, -36.4])=0.0
>> Storing LE at (2, 36)in le_matrix.
thetaLLE: [25000, -39.8, -36.3]
>> Log p(I|[25000, -39.8, -36.3])=-16549.045140782175
>> p(I|[25000, -39.8, -36.3])=0.0
>> Storing LE at (2, 37)in le_matrix.
thetaLLE: [25000, -39.8, -36.2]
>> Log p(I|[25000, -39.8, -36.2])=-16577.13064979997
>> p(I|[25000, -39.8, -36.2])=0.0
>> Storing LE at (2, 38)in le_matrix.
thetaLLE: [25000, -39.8, -36.1]
>> Log p(I|[25000, -39.8, -36.1])=-16605.557606407616
>> p(I|[25000, -39.8, -36.1])=0.0
>> Storing LE at (2, 39)in le_matrix.
thetaLLE: [25000, -39.8, -36.0]
>> Log p(I|[25000, -39.8, -36.0])=-16634.320846003448
>> p(I|[25000, -39.8, -36.0])=0.0
>> Storing LE at (2, 40)in le_matrix.
thetaLLE: [25000, -39.8, -35.9]
>> Log p(I|[25000, -39.8, -35.9])=-16663.58443866085
>> p(I|[25000, -39.8, -35.9])=0.0
>> Storing LE at (2, 41)in le_matrix.
thetaLLE: [25000, -39.8, -35.8]
>> Log p(I|[25000, -39.8, -35.8])=-16693.20239043864
>> p(I|[25000, -39.8, -35.8])=0.0
>> Storing LE at (2, 42)in le_matrix.
thetaLLE: [25000, -39.8, -35.7]
>> Log p(I|[25000, -39.8, -35.7])=-16722.804621862873
>> p(I|[25000, -39.8, -35.7])=0.0
>> Storing LE at (2, 43)in le_matrix.
thetaLLE: [25000, -39.8, -35.6]
>> Log p(I|[25000, -39.8, -35.6])=-16753.42103080275
>> p(I|[25000, -39.8, -35.6])=0.0
>> Storing LE at (2, 44)in le_matrix.
thetaLLE: [25000, -39.8, -35.5]
>> Log p(I|[25000, -39.8, -35.5])=-16783.903258453465
>> p(I|[25000, -39.8, -35.5])=0.0
>> Storing LE at (2, 45)in le_matrix.
thetaLLE: [25000, -39.8, -35.4]
>> Log p(I|[25000, -39.8, -35.4])=-16815.471199704894
>> p(I|[25000, -39.8, -35.4])=0.0
>> Storing LE at (2, 46)in le_matrix.
thetaLLE: [25000, -39.8, -35.3]
>> Log p(I|[25000, -39.8, -35.3])=-16846.557005383296
>> p(I|[25000, -39.8, -35.3])=0.0
>> Storing LE at (2, 47)in le_matrix.
thetaLLE: [25000, -39.8, -35.2]
>> Log p(I|[25000, -39.8, -35.2])=-16878.080651432443
>> p(I|[25000, -39.8, -35.2])=0.0
>> Storing LE at (2, 48)in le_matrix.
thetaLLE: [25000, -39.8, -35.1]
>> Log p(I|[25000, -39.8, -35.1])=-16909.470226007445
>> p(I|[25000, -39.8, -35.1])=0.0
>> Storing LE at (2, 49)in le_matrix.
thetaLLE: [25000, -39.8, -35.0]
>> Log p(I|[25000, -39.8, -35.0])=-16943.790714961982
>> p(I|[25000, -39.8, -35.0])=0.0
>> Storing LE at (2, 50)in le_matrix.
thetaLLE: [25000, -39.8, -34.9]
>> Log p(I|[25000, -39.8, -34.9])=-16976.90622346671
>> p(I|[25000, -39.8, -34.9])=0.0
>> Storing LE at (2, 51)in le_matrix.
thetaLLE: [25000, -39.8, -34.8]
>> Log p(I|[25000, -39.8, -34.8])=-17006.90600311499
>> p(I|[25000, -39.8, -34.8])=0.0
>> Storing LE at (2, 52)in le_matrix.
thetaLLE: [25000, -39.8, -34.7]
>> Log p(I|[25000, -39.8, -34.7])=-17049.024433850846
>> p(I|[25000, -39.8, -34.7])=0.0
>> Storing LE at (2, 53)in le_matrix.
thetaLLE: [25000, -39.8, -34.6]
>> Log p(I|[25000, -39.8, -34.6])=-17080.34140804958
>> p(I|[25000, -39.8, -34.6])=0.0
>> Storing LE at (2, 54)in le_matrix.
thetaLLE: [25000, -39.8, -34.5]
>> Log p(I|[25000, -39.8, -34.5])=-16964.969417557448
>> p(I|[25000, -39.8, -34.5])=0.0
>> Storing LE at (2, 55)in le_matrix.
thetaLLE: [25000, -39.8, -34.4]
>> Log p(I|[25000, -39.8, -34.4])=-16997.5745631008
>> p(I|[25000, -39.8, -34.4])=0.0
>> Storing LE at (2, 56)in le_matrix.
thetaLLE: [25000, -39.8, -34.3]
>> Log p(I|[25000, -39.8, -34.3])=-16873.703689007994
>> p(I|[25000, -39.8, -34.3])=0.0
>> Storing LE at (2, 57)in le_matrix.
thetaLLE: [25000, -39.8, -34.2]
>> Log p(I|[25000, -39.8, -34.2])=-16895.837475019023
>> p(I|[25000, -39.8, -34.2])=0.0
>> Storing LE at (2, 58)in le_matrix.
thetaLLE: [25000, -39.8, -34.1]
>> Log p(I|[25000, -39.8, -34.1])=-16918.290134426574
>> p(I|[25000, -39.8, -34.1])=0.0
>> Storing LE at (2, 59)in le_matrix.
thetaLLE: [25000, -39.8, -34.0]
>> Log p(I|[25000, -39.8, -34.0])=-16941.06814117693
>> p(I|[25000, -39.8, -34.0])=0.0
>> Storing LE at (2, 60)in le_matrix.
thetaLLE: [25000, -39.8, -33.9]
>> Log p(I|[25000, -39.8, -33.9])=-16964.178038542494
>> p(I|[25000, -39.8, -33.9])=0.0
>> Storing LE at (2, 61)in le_matrix.
thetaLLE: [25000, -39.8, -33.8]
>> Log p(I|[25000, -39.8, -33.8])=-16987.626821574682
>> p(I|[25000, -39.8, -33.8])=0.0
>> Storing LE at (2, 62)in le_matrix.
thetaLLE: [25000, -39.8, -33.7]
>> Log p(I|[25000, -39.8, -33.7])=-17011.42112455719
>> p(I|[25000, -39.8, -33.7])=0.0
>> Storing LE at (2, 63)in le_matrix.
thetaLLE: [25000, -39.8, -33.6]
>> Log p(I|[25000, -39.8, -33.6])=-17035.568501778576
>> p(I|[25000, -39.8, -33.6])=0.0
>> Storing LE at (2, 64)in le_matrix.
thetaLLE: [25000, -39.8, -33.5]
>> Log p(I|[25000, -39.8, -33.5])=-17060.075852266265
>> p(I|[25000, -39.8, -33.5])=0.0
>> Storing LE at (2, 65)in le_matrix.
thetaLLE: [25000, -39.8, -33.4]
>> Log p(I|[25000, -39.8, -33.4])=-17084.950868204614
>> p(I|[25000, -39.8, -33.4])=0.0
>> Storing LE at (2, 66)in le_matrix.
thetaLLE: [25000, -39.8, -33.3]
>> Log p(I|[25000, -39.8, -33.3])=-17110.201498817685
>> p(I|[25000, -39.8, -33.3])=0.0
>> Storing LE at (2, 67)in le_matrix.
thetaLLE: [25000, -39.8, -33.2]
>> Log p(I|[25000, -39.8, -33.2])=-17135.835596308712
>> p(I|[25000, -39.8, -33.2])=0.0
>> Storing LE at (2, 68)in le_matrix.
thetaLLE: [25000, -39.8, -33.1]
>> Log p(I|[25000, -39.8, -33.1])=-17161.86069610949
>> p(I|[25000, -39.8, -33.1])=0.0
>> Storing LE at (2, 69)in le_matrix.
thetaLLE: [25000, -39.8, -33.0]
>> Log p(I|[25000, -39.8, -33.0])=-17188.28530967456
>> p(I|[25000, -39.8, -33.0])=0.0
>> Storing LE at (2, 70)in le_matrix.
thetaLLE: [25000, -39.8, -32.9]
>> Log p(I|[25000, -39.8, -32.9])=-17215.11795931125
>> p(I|[25000, -39.8, -32.9])=0.0
>> Storing LE at (2, 71)in le_matrix.
thetaLLE: [25000, -39.8, -32.8]
>> Log p(I|[25000, -39.8, -32.8])=-17242.364684606186
>> p(I|[25000, -39.8, -32.8])=0.0
>> Storing LE at (2, 72)in le_matrix.
thetaLLE: [25000, -39.8, -32.7]
>> Log p(I|[25000, -39.8, -32.7])=-17270.04556580187
>> p(I|[25000, -39.8, -32.7])=0.0
>> Storing LE at (2, 73)in le_matrix.
thetaLLE: [25000, -39.8, -32.6]
>> Log p(I|[25000, -39.8, -32.6])=-17298.160149831936
>> p(I|[25000, -39.8, -32.6])=0.0
>> Storing LE at (2, 74)in le_matrix.
thetaLLE: [25000, -39.8, -32.5]
>> Log p(I|[25000, -39.8, -32.5])=-17326.707023496496
>> p(I|[25000, -39.8, -32.5])=0.0
>> Storing LE at (2, 75)in le_matrix.
thetaLLE: [25000, -39.8, -32.4]
>> Log p(I|[25000, -39.8, -32.4])=-17355.734094205865
>> p(I|[25000, -39.8, -32.4])=0.0
>> Storing LE at (2, 76)in le_matrix.
thetaLLE: [25000, -39.8, -32.3]
>> Log p(I|[25000, -39.8, -32.3])=-17385.21749711721
>> p(I|[25000, -39.8, -32.3])=0.0
>> Storing LE at (2, 77)in le_matrix.
thetaLLE: [25000, -39.8, -32.2]
>> Log p(I|[25000, -39.8, -32.2])=-17415.20677546707
>> p(I|[25000, -39.8, -32.2])=0.0
>> Storing LE at (2, 78)in le_matrix.
thetaLLE: [25000, -39.8, -32.1]
>> Log p(I|[25000, -39.8, -32.1])=-17445.66881710091
>> p(I|[25000, -39.8, -32.1])=0.0
>> Storing LE at (2, 79)in le_matrix.
thetaLLE: [25000, -39.8, -32.0]
>> Log p(I|[25000, -39.8, -32.0])=-17476.24165458027
>> p(I|[25000, -39.8, -32.0])=0.0
>> Storing LE at (2, 80)in le_matrix.
thetaLLE: [25000, -39.8, -31.9]
>> Log p(I|[25000, -39.8, -31.9])=-17507.829527941805
>> p(I|[25000, -39.8, -31.9])=0.0
>> Storing LE at (2, 81)in le_matrix.
thetaLLE: [25000, -39.8, -31.8]
>> Log p(I|[25000, -39.8, -31.8])=-17539.881652162298
>> p(I|[25000, -39.8, -31.8])=0.0
>> Storing LE at (2, 82)in le_matrix.
thetaLLE: [25000, -39.8, -31.7]
>> Log p(I|[25000, -39.8, -31.7])=-17572.3874774176
>> p(I|[25000, -39.8, -31.7])=0.0
>> Storing LE at (2, 83)in le_matrix.
thetaLLE: [25000, -39.8, -31.6]
>> Log p(I|[25000, -39.8, -31.6])=-17606.593617514
>> p(I|[25000, -39.8, -31.6])=0.0
>> Storing LE at (2, 84)in le_matrix.
thetaLLE: [25000, -39.8, -31.5]
>> Log p(I|[25000, -39.8, -31.5])=-17636.53813159101
>> p(I|[25000, -39.8, -31.5])=0.0
>> Storing LE at (2, 85)in le_matrix.
thetaLLE: [25000, -39.8, -31.4]
>> Log p(I|[25000, -39.8, -31.4])=-17671.400156782573
>> p(I|[25000, -39.8, -31.4])=0.0
>> Storing LE at (2, 86)in le_matrix.
thetaLLE: [25000, -39.8, -31.3]
>> Log p(I|[25000, -39.8, -31.3])=-17549.814652711088
>> p(I|[25000, -39.8, -31.3])=0.0
>> Storing LE at (2, 87)in le_matrix.
thetaLLE: [25000, -39.8, -31.2]
>> Log p(I|[25000, -39.8, -31.2])=-17574.269503112173
>> p(I|[25000, -39.8, -31.2])=0.0
>> Storing LE at (2, 88)in le_matrix.
thetaLLE: [25000, -39.8, -31.1]
>> Log p(I|[25000, -39.8, -31.1])=-17599.060522541207
>> p(I|[25000, -39.8, -31.1])=0.0
>> Storing LE at (2, 89)in le_matrix.
thetaLLE: [25000, -39.8, -31.0]
>> Log p(I|[25000, -39.8, -31.0])=-17624.190770041474
>> p(I|[25000, -39.8, -31.0])=0.0
>> Storing LE at (2, 90)in le_matrix.
thetaLLE: [25000, -39.8, -30.9]
>> Log p(I|[25000, -39.8, -30.9])=-17649.786517255787
>> p(I|[25000, -39.8, -30.9])=0.0
>> Storing LE at (2, 91)in le_matrix.
thetaLLE: [25000, -39.8, -30.8]
>> Log p(I|[25000, -39.8, -30.8])=-17675.741295823118
>> p(I|[25000, -39.8, -30.8])=0.0
>> Storing LE at (2, 92)in le_matrix.
thetaLLE: [25000, -39.8, -30.7]
>> Log p(I|[25000, -39.8, -30.7])=-17701.7400501808
>> p(I|[25000, -39.8, -30.7])=0.0
>> Storing LE at (2, 93)in le_matrix.
thetaLLE: [25000, -39.8, -30.6]
>> Log p(I|[25000, -39.8, -30.6])=-17910.779619111436
>> p(I|[25000, -39.8, -30.6])=0.0
>> Storing LE at (2, 94)in le_matrix.
thetaLLE: [25000, -39.8, -30.5]
>> Log p(I|[25000, -39.8, -30.5])=-17923.787473516553
>> p(I|[25000, -39.8, -30.5])=0.0
>> Storing LE at (2, 95)in le_matrix.
thetaLLE: [25000, -39.8, -30.4]
>> Log p(I|[25000, -39.8, -30.4])=-17951.60750314602
>> p(I|[25000, -39.8, -30.4])=0.0
>> Storing LE at (2, 96)in le_matrix.
thetaLLE: [25000, -39.8, -30.3]
>> Log p(I|[25000, -39.8, -30.3])=-17979.147419324847
>> p(I|[25000, -39.8, -30.3])=0.0
>> Storing LE at (2, 97)in le_matrix.
thetaLLE: [25000, -39.8, -30.2]
>> Log p(I|[25000, -39.8, -30.2])=-17993.082036138647
>> p(I|[25000, -39.8, -30.2])=0.0
>> Storing LE at (2, 98)in le_matrix.
thetaLLE: [25000, -39.8, -30.1]
>> Log p(I|[25000, -39.8, -30.1])=-18016.54366669511
>> p(I|[25000, -39.8, -30.1])=0.0
>> Storing LE at (2, 99)in le_matrix.
thetaLLE: [25000, -39.8, -30.0]
>> Log p(I|[25000, -39.8, -30.0])=-18040.531500940502
>> p(I|[25000, -39.8, -30.0])=0.0
>> Storing LE at (2, 100)in le_matrix.
thetaLLE: [25000, -39.8, -29.9]
>> Log p(I|[25000, -39.8, -29.9])=-18062.808526977737
>> p(I|[25000, -39.8, -29.9])=0.0
>> Storing LE at (2, 101)in le_matrix.
thetaLLE: [25000, -39.8, -29.8]
>> Log p(I|[25000, -39.8, -29.8])=-18083.977506079667
>> p(I|[25000, -39.8, -29.8])=0.0
>> Storing LE at (2, 102)in le_matrix.
thetaLLE: [25000, -39.8, -29.7]
>> Log p(I|[25000, -39.8, -29.7])=-18115.16218466248
>> p(I|[25000, -39.8, -29.7])=0.0
>> Storing LE at (2, 103)in le_matrix.
thetaLLE: [25000, -39.8, -29.6]
>> Log p(I|[25000, -39.8, -29.6])=-18138.3731580657
>> p(I|[25000, -39.8, -29.6])=0.0
>> Storing LE at (2, 104)in le_matrix.
thetaLLE: [25000, -39.8, -29.5]
>> Log p(I|[25000, -39.8, -29.5])=-17994.07900812188
>> p(I|[25000, -39.8, -29.5])=0.0
>> Storing LE at (2, 105)in le_matrix.
thetaLLE: [25000, -39.8, -29.4]
>> Log p(I|[25000, -39.8, -29.4])=-18014.809356724476
>> p(I|[25000, -39.8, -29.4])=0.0
>> Storing LE at (2, 106)in le_matrix.
thetaLLE: [25000, -39.8, -29.3]
>> Log p(I|[25000, -39.8, -29.3])=-17907.89658053968
>> p(I|[25000, -39.8, -29.3])=0.0
>> Storing LE at (2, 107)in le_matrix.
thetaLLE: [25000, -39.8, -29.2]
>> Log p(I|[25000, -39.8, -29.2])=-17920.362751083398
>> p(I|[25000, -39.8, -29.2])=0.0
>> Storing LE at (2, 108)in le_matrix.
thetaLLE: [25000, -39.8, -29.1]
>> Log p(I|[25000, -39.8, -29.1])=-17932.726951687335
>> p(I|[25000, -39.8, -29.1])=0.0
>> Storing LE at (2, 109)in le_matrix.
thetaLLE: [25000, -39.8, -29.0]
>> Log p(I|[25000, -39.8, -29.0])=-17945.40223094597
>> p(I|[25000, -39.8, -29.0])=0.0
>> Storing LE at (2, 110)in le_matrix.
thetaLLE: [25000, -39.8, -28.9]
>> Log p(I|[25000, -39.8, -28.9])=-17958.624816198033
>> p(I|[25000, -39.8, -28.9])=0.0
>> Storing LE at (2, 111)in le_matrix.
thetaLLE: [25000, -39.8, -28.8]
>> Log p(I|[25000, -39.8, -28.8])=-17972.168993117168
>> p(I|[25000, -39.8, -28.8])=0.0
>> Storing LE at (2, 112)in le_matrix.
thetaLLE: [25000, -39.8, -28.7]
>> Log p(I|[25000, -39.8, -28.7])=-17986.075774639772
>> p(I|[25000, -39.8, -28.7])=0.0
>> Storing LE at (2, 113)in le_matrix.
thetaLLE: [25000, -39.8, -28.6]
>> Log p(I|[25000, -39.8, -28.6])=-18000.382071258
>> p(I|[25000, -39.8, -28.6])=0.0
>> Storing LE at (2, 114)in le_matrix.
